LeadID,Region,CustomerSegment,Industry,Product,DealSize,MarketingSpend,LeadScore,Converted,ConversionRate,ExpectedRevenue
820,North,SMB,Tech,Analytics,9784.0,2464.0,0.54,0,0.26256983240223464,2568.983240223464
821,East,SMB,Retail,ERP,5912.0,2869.0,0.25,0,0.28402366863905326,1679.1479289940828
822,West,SMB,Healthcare,ERP,20696.0,1390.0,0.41,0,0.27702702702702703,5733.351351351352
823,South,MidMarket,Finance,Analytics,18478.0,1125.0,0.09,0,0.33727810650887574,6232.224852071006
824,East,MidMarket,Healthcare,CRM,27217.0,2041.0,0.08,0,0.3241758241758242,8823.093406593407
825,West,MidMarket,Healthcare,Analytics,24278.0,1747.0,0.19,0,0.27058823529411763,6569.341176470588
826,West,MidMarket,Healthcare,CRM,22031.0,2973.0,0.36,0,0.2658959537572254,5857.953757225433
827,East,SMB,Retail,Analytics,18100.0,1656.0,0.21,0,0.3,5430.0
828,South,Enterprise,Retail,Analytics,27770.0,686.0,0.31,0,0.33727810650887574,9366.21301775148
829,East,MidMarket,Finance,Analytics,33072.0,2943.0,0.5,0,0.3,9921.6
830,West,SMB,Manufacturing,Analytics,27063.0,2609.0,0.27,0,0.27058823529411763,7322.929411764705
831,North,Enterprise,Manufacturing,CRM,16755.0,946.0,0.62,0,0.36813186813186816,6168.049450549451
832,North,MidMarket,Manufacturing,CRM,25471.0,2762.0,0.12,1,0.36813186813186816,9376.686813186814
833,East,MidMarket,Finance,ERP,17185.0,1352.0,0.14,1,0.28402366863905326,4880.946745562131
834,West,MidMarket,Manufacturing,Analytics,12265.0,1443.0,0.3,0,0.27058823529411763,3318.7647058823527
835,North,Enterprise,Manufacturing,CRM,13707.0,2766.0,0.47,0,0.36813186813186816,5045.983516483517
836,West,MidMarket,Healthcare,CRM,17493.0,1825.0,0.54,0,0.2658959537572254,4651.317919075144
837,East,SMB,Retail,CRM,20728.0,844.0,0.17,1,0.3241758241758242,6719.516483516484
838,North,SMB,Retail,Analytics,34424.0,1423.0,0.49,1,0.26256983240223464,9038.703910614526
839,West,Enterprise,Healthcare,ERP,13828.0,2305.0,0.13,0,0.27702702702702703,3830.7297297297296
840,North,SMB,Healthcare,CRM,29264.0,935.0,0.61,1,0.36813186813186816,10773.010989010989
841,East,SMB,Healthcare,Analytics,17779.0,1976.0,0.08,0,0.3,5333.7
842,West,SMB,Retail,CRM,5885.0,2238.0,0.53,0,0.2658959537572254,1564.7976878612715
843,North,SMB,Manufacturing,CRM,16460.0,1360.0,0.23,1,0.36813186813186816,6059.45054945055
844,East,MidMarket,Healthcare,ERP,28237.0,2235.0,0.41,1,0.28402366863905326,8019.976331360947
845,North,Enterprise,Finance,CRM,22413.0,2711.0,0.06,1,0.36813186813186816,8250.939560439561
846,North,SMB,Healthcare,CRM,22831.0,1680.0,0.23,0,0.36813186813186816,8404.818681318682
847,South,SMB,Tech,Analytics,29300.0,1457.0,0.36,0,0.33727810650887574,9882.24852071006
848,South,SMB,Healthcare,Analytics,12746.0,1128.0,0.4,1,0.33727810650887574,4298.94674556213
849,East,Enterprise,Retail,ERP,12638.0,2011.0,0.14,0,0.28402366863905326,3589.4911242603553
850,South,MidMarket,Healthcare,Analytics,4154.0,2700.0,0.11,0,0.33727810650887574,1401.0532544378698
851,East,SMB,Tech,Analytics,26140.0,1312.0,0.09,0,0.3,7842.0
852,South,Enterprise,Finance,ERP,23937.0,1491.0,0.09,1,0.35333333333333333,8457.74
853,North,Enterprise,Manufacturing,CRM,25068.0,1517.0,0.05,1,0.36813186813186816,9228.329670329671
854,East,Enterprise,Healthcare,ERP,11719.0,1902.0,0.35,0,0.28402366863905326,3328.4733727810653
855,East,Enterprise,Tech,Analytics,8770.0,1071.0,0.28,1,0.3,2631.0
856,North,SMB,Tech,ERP,10763.0,2556.0,0.22,0,0.2621951219512195,2822.006097560976
857,East,MidMarket,Finance,CRM,13542.0,1239.0,0.1,0,0.3241758241758242,4389.989010989011
858,East,SMB,Retail,ERP,30878.0,2263.0,0.49,0,0.28402366863905326,8770.082840236686
859,South,Enterprise,Healthcare,Analytics,27001.0,1783.0,0.25,0,0.33727810650887574,9106.846153846154
860,East,MidMarket,Tech,Analytics,16792.0,1965.0,0.34,1,0.3,5037.599999999999
861,West,MidMarket,Finance,ERP,22095.0,949.0,0.26,1,0.27702702702702703,6120.9121621621625
862,North,MidMarket,Manufacturing,CRM,15251.0,2338.0,0.31,0,0.36813186813186816,5614.379120879121
863,South,SMB,Tech,ERP,22550.0,972.0,0.15,1,0.35333333333333333,7967.666666666667
864,South,MidMarket,Finance,CRM,12033.0,784.0,0.22,0,0.3448275862068966,4149.310344827586
865,West,Enterprise,Retail,CRM,25252.0,1867.0,0.39,0,0.2658959537572254,6714.404624277456
866,North,Enterprise,Retail,ERP,14052.0,2273.0,0.23,1,0.2621951219512195,3684.3658536585367
867,North,SMB,Tech,CRM,25641.0,625.0,0.29,0,0.36813186813186816,9439.26923076923
868,South,SMB,Tech,Analytics,17008.0,673.0,0.28,1,0.33727810650887574,5736.426035502958
869,East,SMB,Healthcare,ERP,14469.0,2507.0,0.08,0,0.28402366863905326,4109.538461538462
870,South,MidMarket,Finance,CRM,31291.0,2523.0,0.14,1,0.3448275862068966,10790.0
871,North,Enterprise,Tech,Analytics,21239.0,1113.0,0.31,0,0.26256983240223464,5576.7206703910615
872,West,SMB,Healthcare,ERP,17745.0,2038.0,0.03,0,0.27702702702702703,4915.844594594595
873,South,MidMarket,Healthcare,Analytics,25307.0,1608.0,0.39,0,0.33727810650887574,8535.497041420118
874,North,Enterprise,Tech,Analytics,10620.0,2082.0,0.45,0,0.26256983240223464,2788.4916201117317
875,South,MidMarket,Retail,Analytics,27748.0,2657.0,0.63,0,0.33727810650887574,9358.792899408285
876,East,MidMarket,Finance,CRM,19024.0,700.0,0.47,0,0.3241758241758242,6167.120879120879
877,South,MidMarket,Finance,ERP,24206.0,2445.0,0.02,1,0.35333333333333333,8552.786666666667
878,South,MidMarket,Retail,ERP,9165.0,1733.0,0.23,1,0.35333333333333333,3238.3
879,North,SMB,Tech,CRM,17323.0,1910.0,0.28,1,0.36813186813186816,6377.148351648352
880,North,MidMarket,Finance,ERP,20032.0,2135.0,0.33,1,0.2621951219512195,5252.29268292683
881,North,MidMarket,Tech,Analytics,27212.0,2807.0,0.11,1,0.26256983240223464,7145.050279329609
882,South,Enterprise,Tech,ERP,24763.0,642.0,0.34,0,0.35333333333333333,8749.593333333334
883,East,MidMarket,Healthcare,CRM,17253.0,574.0,0.07,1,0.3241758241758242,5593.005494505494
884,West,MidMarket,Retail,Analytics,22226.0,946.0,0.25,1,0.27058823529411763,6014.094117647059
885,West,SMB,Tech,CRM,28796.0,2966.0,0.05,0,0.2658959537572254,7656.739884393063
886,North,SMB,Manufacturing,Analytics,18600.0,2288.0,0.23,0,0.26256983240223464,4883.7988826815645
887,North,SMB,Retail,Analytics,17838.0,2037.0,0.15,0,0.26256983240223464,4683.7206703910615
888,South,SMB,Finance,ERP,6772.0,618.0,0.16,1,0.35333333333333333,2392.7733333333335
889,West,MidMarket,Healthcare,Analytics,18046.0,2698.0,0.32,0,0.27058823529411763,4883.035294117647
890,North,Enterprise,Finance,CRM,7823.0,2532.0,0.62,1,0.36813186813186816,2879.8956043956046
891,East,SMB,Finance,ERP,19200.0,2162.0,0.27,0,0.28402366863905326,5453.254437869823
892,East,SMB,Retail,CRM,26917.0,1348.0,0.06,0,0.3241758241758242,8725.84065934066
893,North,Enterprise,Finance,Analytics,5163.0,676.0,0.23,1,0.26256983240223464,1355.6480446927374
894,North,SMB,Tech,CRM,28639.0,1950.0,0.19,0,0.36813186813186816,10542.928571428572
895,West,MidMarket,Finance,CRM,17688.0,2299.0,0.15,0,0.2658959537572254,4703.167630057803
896,West,MidMarket,Healthcare,Analytics,19810.0,736.0,0.17,0,0.27058823529411763,5360.35294117647
897,South,MidMarket,Healthcare,ERP,16483.0,2084.0,0.15,1,0.35333333333333333,5823.993333333333
898,West,SMB,Manufacturing,CRM,8007.0,1216.0,0.47,0,0.2658959537572254,2129.028901734104
899,East,SMB,Healthcare,Analytics,14519.0,2411.0,0.27,0,0.3,4355.7
900,East,MidMarket,Finance,ERP,34682.0,1849.0,0.09,0,0.28402366863905326,9850.508875739646
901,North,MidMarket,Healthcare,ERP,12328.0,823.0,0.51,0,0.2621951219512195,3232.3414634146343
902,West,SMB,Retail,ERP,8880.0,1816.0,0.23,0,0.27702702702702703,2460.0
903,South,MidMarket,Healthcare,CRM,20989.0,1489.0,0.68,1,0.3448275862068966,7237.5862068965525
904,East,SMB,Tech,CRM,19400.0,951.0,0.88,1,0.3241758241758242,6289.010989010989
905,East,MidMarket,Retail,CRM,17737.0,2604.0,0.2,1,0.3241758241758242,5749.906593406594
906,South,SMB,Manufacturing,ERP,20101.0,528.0,0.22,0,0.35333333333333333,7102.3533333333335
907,South,Enterprise,Tech,CRM,24509.0,1280.0,0.21,0,0.3448275862068966,8451.379310344828
908,East,SMB,Finance,Analytics,15890.0,531.0,0.19,1,0.3,4767.0
909,East,SMB,Finance,CRM,21361.0,740.0,0.2,0,0.3241758241758242,6924.719780219781
910,South,SMB,Finance,CRM,27167.0,1243.0,0.26,0,0.3448275862068966,9367.931034482759
911,East,SMB,Tech,ERP,13033.0,636.0,0.3,1,0.28402366863905326,3701.6804733727813
912,North,Enterprise,Tech,CRM,3745.0,1992.0,0.12,0,0.36813186813186816,1378.6538461538462
913,North,Enterprise,Tech,Analytics,24696.0,717.0,0.06,1,0.26256983240223464,6484.424581005586
914,South,SMB,Retail,ERP,37521.0,2254.0,0.07,0,0.35333333333333333,13257.42
915,West,SMB,Retail,Analytics,19949.0,632.0,0.19,0,0.27058823529411763,5397.964705882353
916,South,MidMarket,Finance,ERP,21414.0,648.0,0.17,1,0.35333333333333333,7566.28
917,South,Enterprise,Healthcare,ERP,17929.0,1263.0,0.3,0,0.35333333333333333,6334.913333333333
918,West,MidMarket,Finance,CRM,31116.0,2741.0,0.06,0,0.2658959537572254,8273.618497109826
919,West,SMB,Manufacturing,Analytics,19456.0,2103.0,0.38,0,0.27058823529411763,5264.564705882352
920,West,SMB,Retail,ERP,18694.0,2425.0,0.23,0,0.27702702702702703,5178.743243243243
921,North,MidMarket,Tech,CRM,26376.0,854.0,0.18,0,0.36813186813186816,9709.846153846154
922,East,SMB,Retail,ERP,16610.0,2585.0,0.07,1,0.28402366863905326,4717.633136094674
923,North,MidMarket,Tech,ERP,11007.0,520.0,0.4,0,0.2621951219512195,2885.9817073170734
924,East,SMB,Manufacturing,ERP,26176.0,1033.0,0.03,0,0.28402366863905326,7434.603550295858
925,North,MidMarket,Manufacturing,ERP,15859.0,2040.0,0.18,0,0.2621951219512195,4158.15243902439
926,East,SMB,Retail,ERP,13172.0,1438.0,0.15,0,0.28402366863905326,3741.1597633136093
927,North,MidMarket,Tech,ERP,34700.0,2960.0,0.33,0,0.2621951219512195,9098.170731707318
928,West,SMB,Manufacturing,CRM,18750.0,576.0,0.62,1,0.2658959537572254,4985.549132947976
929,South,MidMarket,Finance,ERP,23460.0,2996.0,0.48,1,0.35333333333333333,8289.2
930,North,SMB,Finance,Analytics,20207.0,2059.0,0.25,0,0.26256983240223464,5305.748603351955
931,East,MidMarket,Tech,CRM,13796.0,1897.0,0.05,0,0.3241758241758242,4472.32967032967
932,West,MidMarket,Retail,Analytics,24826.0,649.0,0.46,0,0.27058823529411763,6717.623529411764
933,North,MidMarket,Manufacturing,ERP,22202.0,1183.0,0.09,0,0.2621951219512195,5821.256097560976
934,North,MidMarket,Retail,Analytics,15384.0,2812.0,0.41,0,0.26256983240223464,4039.3743016759777
935,West,MidMarket,Finance,ERP,23032.0,1386.0,0.4,1,0.27702702702702703,6380.486486486487
936,North,Enterprise,Manufacturing,ERP,16400.0,2154.0,0.32,0,0.2621951219512195,4300.0
937,South,SMB,Retail,CRM,12269.0,2999.0,0.15,0,0.3448275862068966,4230.689655172414
938,North,Enterprise,Healthcare,CRM,11560.0,1158.0,0.18,1,0.36813186813186816,4255.604395604396
939,South,SMB,Tech,ERP,21890.0,1940.0,0.46,0,0.35333333333333333,7734.466666666666
940,South,SMB,Tech,CRM,17321.0,2241.0,0.15,0,0.3448275862068966,5972.758620689656
941,West,SMB,Healthcare,Analytics,30512.0,912.0,0.17,0,0.27058823529411763,8256.188235294117
942,North,SMB,Finance,CRM,19699.0,872.0,0.07,1,0.36813186813186816,7251.829670329671
943,West,MidMarket,Manufacturing,CRM,14504.0,1641.0,0.38,0,0.2658959537572254,3856.554913294797
944,North,MidMarket,Tech,Analytics,21105.0,1465.0,0.25,0,0.26256983240223464,5541.536312849162
945,North,MidMarket,Healthcare,CRM,10940.0,2286.0,0.62,0,0.36813186813186816,4027.3626373626375
946,East,MidMarket,Healthcare,ERP,19411.0,674.0,0.5,1,0.28402366863905326,5513.183431952662
947,North,SMB,Finance,Analytics,22234.0,2930.0,0.08,0,0.26256983240223464,5837.977653631285
948,West,SMB,Finance,ERP,21370.0,536.0,0.09,1,0.27702702702702703,5920.0675675675675
949,South,SMB,Retail,Analytics,29120.0,2003.0,0.32,1,0.33727810650887574,9821.538461538461
950,North,SMB,Tech,ERP,38183.0,1907.0,0.18,0,0.2621951219512195,10011.396341463415
951,East,SMB,Retail,ERP,24700.0,837.0,0.52,0,0.28402366863905326,7015.384615384615
952,West,SMB,Healthcare,CRM,28252.0,877.0,0.22,0,0.2658959537572254,7512.092485549132
953,North,MidMarket,Manufacturing,ERP,37804.0,2482.0,0.14,0,0.2621951219512195,9912.024390243903
954,West,MidMarket,Manufacturing,CRM,12956.0,2719.0,0.04,1,0.2658959537572254,3444.9479768786123
955,East,Enterprise,Finance,Analytics,20914.0,1208.0,0.21,0,0.3,6274.2
956,East,Enterprise,Manufacturing,ERP,16654.0,1595.0,0.19,0,0.28402366863905326,4730.130177514793
957,West,MidMarket,Manufacturing,ERP,25899.0,1387.0,0.34,0,0.27702702702702703,7174.722972972973
958,North,SMB,Manufacturing,Analytics,21901.0,681.0,0.26,0,0.26256983240223464,5750.541899441341
959,South,MidMarket,Healthcare,Analytics,14271.0,2183.0,0.18,0,0.33727810650887574,4813.295857988166
960,East,MidMarket,Manufacturing,ERP,20077.0,2563.0,0.23,0,0.28402366863905326,5702.343195266272
961,North,SMB,Manufacturing,Analytics,27328.0,1262.0,0.55,0,0.26256983240223464,7175.508379888268
962,North,SMB,Manufacturing,CRM,10874.0,2975.0,0.35,0,0.36813186813186816,4003.0659340659345
963,South,Enterprise,Retail,Analytics,14419.0,690.0,0.53,0,0.33727810650887574,4863.213017751479
964,East,SMB,Healthcare,Analytics,13369.0,2154.0,0.25,0,0.3,4010.7
965,East,MidMarket,Finance,ERP,22285.0,1621.0,0.53,0,0.28402366863905326,6329.467455621302
966,North,MidMarket,Retail,CRM,28684.0,1617.0,0.22,0,0.36813186813186816,10559.494505494506
967,North,SMB,Tech,Analytics,5932.0,1644.0,0.18,0,0.26256983240223464,1557.5642458100558
968,South,SMB,Healthcare,CRM,20661.0,1147.0,0.07,0,0.3448275862068966,7124.48275862069
969,South,SMB,Healthcare,CRM,13530.0,2289.0,0.32,1,0.3448275862068966,4665.517241379311
970,East,SMB,Tech,CRM,27038.0,2304.0,0.05,0,0.3241758241758242,8765.065934065935
971,West,SMB,Tech,ERP,18341.0,1206.0,0.62,0,0.27702702702702703,5080.9527027027025
972,East,Enterprise,Tech,Analytics,20915.0,2588.0,0.17,0,0.3,6274.5
973,North,SMB,Finance,ERP,19991.0,1292.0,0.5,0,0.2621951219512195,5241.54268292683
974,East,MidMarket,Manufacturing,Analytics,27870.0,2313.0,0.1,1,0.3,8361.0
975,West,SMB,Healthcare,Analytics,34340.0,802.0,0.36,0,0.27058823529411763,9292.0
976,South,Enterprise,Manufacturing,ERP,12057.0,922.0,0.3,1,0.35333333333333333,4260.14
977,West,SMB,Manufacturing,CRM,13332.0,1289.0,0.37,0,0.2658959537572254,3544.9248554913293
978,West,SMB,Tech,CRM,22250.0,1985.0,0.41,0,0.2658959537572254,5916.184971098265
979,West,Enterprise,Finance,Analytics,14285.0,2114.0,0.43,1,0.27058823529411763,3865.3529411764703
980,South,Enterprise,Retail,ERP,26535.0,1491.0,0.21,0,0.35333333333333333,9375.7
981,West,SMB,Finance,CRM,27659.0,695.0,0.08,1,0.2658959537572254,7354.416184971097
982,West,Enterprise,Manufacturing,CRM,16174.0,1434.0,0.18,0,0.2658959537572254,4300.601156069364
983,West,SMB,Finance,Analytics,14655.0,2222.0,0.55,1,0.27058823529411763,3965.4705882352937
984,North,SMB,Tech,Analytics,18077.0,2177.0,0.3,0,0.26256983240223464,4746.474860335195
985,West,SMB,Retail,ERP,20728.0,900.0,0.34,0,0.27702702702702703,5742.216216216216
986,South,SMB,Tech,Analytics,22204.0,519.0,0.08,1,0.33727810650887574,7488.923076923077
987,West,MidMarket,Retail,CRM,4230.0,2382.0,0.38,0,0.2658959537572254,1124.7398843930634
988,West,SMB,Manufacturing,CRM,13228.0,766.0,0.08,0,0.2658959537572254,3517.271676300578
989,South,SMB,Retail,CRM,17171.0,706.0,0.35,1,0.3448275862068966,5921.034482758621
990,West,MidMarket,Retail,CRM,14421.0,507.0,0.25,0,0.2658959537572254,3834.4855491329477
991,South,MidMarket,Retail,ERP,2000.0,1582.0,0.47,0,0.35333333333333333,706.6666666666666
992,West,SMB,Finance,ERP,6781.0,1758.0,0.37,1,0.27702702702702703,1878.5202702702702
993,South,MidMarket,Finance,Analytics,10862.0,2094.0,0.17,0,0.33727810650887574,3663.5147928994083
994,West,SMB,Manufacturing,Analytics,19193.0,1240.0,0.3,0,0.27058823529411763,5193.4
995,West,MidMarket,Retail,Analytics,16947.0,2276.0,0.67,0,0.27058823529411763,4585.658823529411
996,North,MidMarket,Healthcare,ERP,15579.0,923.0,0.29,0,0.2621951219512195,4084.737804878049
997,North,Enterprise,Manufacturing,CRM,25576.0,2580.0,0.59,0,0.36813186813186816,9415.34065934066
998,West,SMB,Retail,Analytics,25573.0,1930.0,0.14,0,0.27058823529411763,6919.75294117647
999,West,SMB,Retail,CRM,21049.0,1960.0,0.21,1,0.2658959537572254,5596.843930635838
1000,East,SMB,Finance,Analytics,20841.0,1024.0,0.11,0,0.3,6252.3
1001,South,SMB,Manufacturing,Analytics,14003.0,685.0,0.04,1,0.33727810650887574,4722.905325443787
1002,East,SMB,Retail,Analytics,14841.0,1662.0,0.11,1,0.3,4452.3
1003,North,Enterprise,Retail,Analytics,8046.0,2039.0,0.27,1,0.26256983240223464,2112.63687150838
1004,North,SMB,Manufacturing,Analytics,18245.0,738.0,0.13,0,0.26256983240223464,4790.586592178771
1005,North,SMB,Healthcare,CRM,25500.0,2876.0,0.11,0,0.36813186813186816,9387.362637362638
1006,North,MidMarket,Manufacturing,Analytics,29480.0,2951.0,0.16,0,0.26256983240223464,7740.558659217877
1007,West,SMB,Manufacturing,CRM,18287.0,1864.0,0.33,0,0.2658959537572254,4862.439306358381
1008,North,MidMarket,Healthcare,ERP,23442.0,2875.0,0.28,0,0.2621951219512195,6146.378048780488
1009,West,SMB,Manufacturing,Analytics,2000.0,949.0,0.34,1,0.27058823529411763,541.1764705882352
1010,West,SMB,Retail,CRM,16970.0,564.0,0.32,0,0.2658959537572254,4512.254335260115
1011,North,SMB,Manufacturing,ERP,16805.0,599.0,0.15,0,0.2621951219512195,4406.189024390244
1012,North,SMB,Healthcare,ERP,30438.0,1969.0,0.63,0,0.2621951219512195,7980.69512195122
1013,South,Enterprise,Tech,ERP,22751.0,654.0,0.35,1,0.35333333333333333,8038.6866666666665
1014,East,SMB,Manufacturing,CRM,23460.0,2896.0,0.36,1,0.3241758241758242,7605.1648351648355
1015,North,MidMarket,Finance,Analytics,23096.0,855.0,0.29,0,0.26256983240223464,6064.312849162011
1016,South,SMB,Retail,Analytics,20318.0,1262.0,0.06,0,0.33727810650887574,6852.816568047338
1017,South,SMB,Retail,CRM,30727.0,2556.0,0.09,1,0.3448275862068966,10595.517241379312
1018,East,Enterprise,Finance,Analytics,3863.0,1047.0,0.07,0,0.3,1158.8999999999999
1019,West,SMB,Finance,CRM,21023.0,1107.0,0.37,1,0.2658959537572254,5589.93063583815
1020,North,MidMarket,Manufacturing,Analytics,27909.0,2106.0,0.16,0,0.26256983240223464,7328.061452513966
1021,East,Enterprise,Finance,ERP,6760.0,1190.0,0.48,0,0.28402366863905326,1920.0
1022,North,MidMarket,Tech,Analytics,25865.0,1044.0,0.27,0,0.26256983240223464,6791.368715083799
1023,South,Enterprise,Healthcare,CRM,14672.0,1135.0,0.09,1,0.3448275862068966,5059.310344827587
1024,South,SMB,Finance,CRM,20769.0,1727.0,0.19,0,0.3448275862068966,7161.724137931035
1025,West,SMB,Finance,ERP,14537.0,2915.0,0.29,0,0.27702702702702703,4027.141891891892
1026,South,SMB,Tech,CRM,26714.0,2581.0,0.04,0,0.3448275862068966,9211.724137931034
1027,South,MidMarket,Retail,Analytics,17981.0,1212.0,0.21,0,0.33727810650887574,6064.597633136094
1028,East,Enterprise,Retail,Analytics,25921.0,1408.0,0.28,1,0.3,7776.299999999999
1029,North,SMB,Manufacturing,ERP,23047.0,1661.0,0.45,1,0.2621951219512195,6042.8109756097565
1030,North,MidMarket,Tech,CRM,14443.0,2947.0,0.41,0,0.36813186813186816,5316.928571428572
1031,East,SMB,Healthcare,ERP,23513.0,931.0,0.24,1,0.28402366863905326,6678.248520710059
1032,West,MidMarket,Healthcare,Analytics,15355.0,1394.0,0.24,0,0.27058823529411763,4154.882352941177
1033,North,SMB,Tech,ERP,20449.0,2324.0,0.34,0,0.2621951219512195,5361.628048780488
1034,South,Enterprise,Healthcare,CRM,17854.0,2910.0,0.3,1,0.3448275862068966,6156.551724137931
1035,North,MidMarket,Retail,ERP,26299.0,889.0,0.44,0,0.2621951219512195,6895.469512195123
1036,South,SMB,Healthcare,CRM,23782.0,1068.0,0.48,0,0.3448275862068966,8200.689655172415
1037,West,SMB,Healthcare,CRM,19785.0,1064.0,0.53,0,0.2658959537572254,5260.751445086705
1038,East,SMB,Tech,Analytics,15200.0,552.0,0.56,1,0.3,4560.0
1039,North,SMB,Tech,Analytics,11117.0,2010.0,0.53,0,0.26256983240223464,2918.9888268156424
1040,East,SMB,Healthcare,Analytics,20950.0,2177.0,0.48,0,0.3,6285.0
1041,North,Enterprise,Finance,CRM,15574.0,2006.0,0.13,1,0.36813186813186816,5733.285714285715
1042,South,MidMarket,Tech,ERP,6854.0,678.0,0.26,1,0.35333333333333333,2421.7466666666664
1043,East,MidMarket,Manufacturing,CRM,10690.0,673.0,0.29,1,0.3241758241758242,3465.4395604395604
1044,North,SMB,Manufacturing,Analytics,31381.0,1026.0,0.25,0,0.26256983240223464,8239.703910614526
1045,South,Enterprise,Retail,Analytics,15380.0,1226.0,0.33,0,0.33727810650887574,5187.337278106509
1046,East,MidMarket,Healthcare,ERP,27575.0,2466.0,0.09,0,0.28402366863905326,7831.952662721894
1047,East,SMB,Finance,Analytics,17503.0,898.0,0.36,1,0.3,5250.9
1048,North,MidMarket,Retail,Analytics,28677.0,610.0,0.11,1,0.26256983240223464,7529.715083798883
1049,North,MidMarket,Healthcare,Analytics,28170.0,1485.0,0.37,1,0.26256983240223464,7396.592178770949
1050,North,SMB,Tech,ERP,14220.0,1541.0,0.58,0,0.2621951219512195,3728.4146341463415
1051,South,SMB,Manufacturing,CRM,6084.0,1627.0,0.31,0,0.3448275862068966,2097.9310344827586
1052,North,SMB,Finance,Analytics,6677.0,2567.0,0.06,0,0.26256983240223464,1753.1787709497207
1053,East,SMB,Manufacturing,ERP,14339.0,745.0,0.22,0,0.28402366863905326,4072.6153846153848
1054,East,Enterprise,Tech,Analytics,33227.0,2260.0,0.1,0,0.3,9968.1
1055,North,Enterprise,Healthcare,ERP,17126.0,1345.0,0.18,1,0.2621951219512195,4490.3536585365855
1056,North,MidMarket,Tech,Analytics,21017.0,1275.0,0.14,0,0.26256983240223464,5518.430167597766
1057,West,SMB,Tech,ERP,29123.0,2831.0,0.22,0,0.27702702702702703,8067.858108108108
1058,East,SMB,Manufacturing,Analytics,20772.0,1121.0,0.43,0,0.3,6231.599999999999
1059,South,MidMarket,Finance,CRM,20531.0,2106.0,0.13,0,0.3448275862068966,7079.6551724137935
1060,West,MidMarket,Tech,Analytics,24359.0,1188.0,0.4,1,0.27058823529411763,6591.2588235294115
1061,North,SMB,Manufacturing,ERP,22023.0,1768.0,0.51,0,0.2621951219512195,5774.323170731707
1062,North,MidMarket,Finance,Analytics,19304.0,2466.0,0.51,0,0.26256983240223464,5068.648044692737
1063,East,Enterprise,Healthcare,CRM,14950.0,2704.0,0.54,0,0.3241758241758242,4846.428571428572
1064,North,SMB,Healthcare,Analytics,20549.0,2597.0,0.14,0,0.26256983240223464,5395.54748603352
1065,South,SMB,Retail,ERP,27661.0,1955.0,0.09,0,0.35333333333333333,9773.553333333333
1066,East,MidMarket,Manufacturing,ERP,32474.0,1122.0,0.31,0,0.28402366863905326,9223.384615384615
1067,North,SMB,Finance,CRM,22046.0,2153.0,0.33,0,0.36813186813186816,8115.835164835165
1068,East,SMB,Tech,ERP,25286.0,2275.0,0.3,0,0.28402366863905326,7181.822485207101
1069,North,SMB,Healthcare,Analytics,21888.0,527.0,0.29,0,0.26256983240223464,5747.128491620112
1070,North,SMB,Finance,Analytics,19389.0,1598.0,0.24,0,0.26256983240223464,5090.966480446928
1071,North,MidMarket,Manufacturing,Analytics,23600.0,2608.0,0.1,0,0.26256983240223464,6196.648044692737
1072,South,MidMarket,Retail,ERP,28325.0,1724.0,0.35,0,0.35333333333333333,10008.166666666666
1073,South,SMB,Healthcare,Analytics,13795.0,1278.0,0.35,1,0.33727810650887574,4652.751479289941
1074,East,Enterprise,Finance,Analytics,9840.0,2679.0,0.09,0,0.3,2952.0
1075,North,Enterprise,Finance,Analytics,16269.0,890.0,0.2,0,0.26256983240223464,4271.748603351955
1076,North,Enterprise,Finance,CRM,21482.0,1016.0,0.17,1,0.36813186813186816,7908.208791208792
1077,South,SMB,Manufacturing,ERP,26089.0,2218.0,0.16,0,0.35333333333333333,9218.113333333333
1078,North,SMB,Manufacturing,ERP,13073.0,1381.0,0.12,0,0.2621951219512195,3427.6768292682927
1079,South,Enterprise,Manufacturing,ERP,2580.0,2283.0,0.33,0,0.35333333333333333,911.6
1080,North,MidMarket,Tech,CRM,16434.0,894.0,0.25,1,0.36813186813186816,6049.879120879122
1081,East,SMB,Finance,ERP,18643.0,1131.0,0.2,1,0.28402366863905326,5295.05325443787
1082,North,SMB,Healthcare,CRM,11864.0,892.0,0.1,1,0.36813186813186816,4367.516483516484
1083,North,SMB,Manufacturing,CRM,14707.0,2882.0,0.29,0,0.36813186813186816,5414.115384615385
1084,West,Enterprise,Manufacturing,ERP,26071.0,1514.0,0.12,1,0.27702702702702703,7222.371621621622
1085,South,MidMarket,Finance,Analytics,20547.0,1343.0,0.31,0,0.33727810650887574,6930.05325443787
1086,North,SMB,Manufacturing,Analytics,22419.0,536.0,0.31,0,0.26256983240223464,5886.553072625698
1087,North,SMB,Tech,ERP,17510.0,884.0,0.27,1,0.2621951219512195,4591.036585365854
1088,West,MidMarket,Tech,ERP,14721.0,1553.0,0.2,0,0.27702702702702703,4078.114864864865
1089,West,Enterprise,Manufacturing,CRM,17460.0,671.0,0.49,0,0.2658959537572254,4642.543352601156
1090,South,SMB,Finance,ERP,23492.0,1777.0,0.31,0,0.35333333333333333,8300.506666666666
1091,West,MidMarket,Finance,CRM,9561.0,1638.0,0.06,1,0.2658959537572254,2542.231213872832
1092,East,Enterprise,Finance,ERP,31551.0,2418.0,0.4,0,0.28402366863905326,8961.23076923077
